Site,Site,Latitude,Longitude,Year,count
O2191,O2191,24.59795,-81.22769,2015,43
O2195,O2195,24.586129999999997,-81.25227,2015,54
O2204,O2204,24.55779,-81.67197,2015,9
O2205,O2205,24.563270000000003,-81.65916,2015,3
O2206,O2206,24.57149,-81.63748000000001,2015,3
O2207,O2207,24.58071,-81.59012,2015,16
O2209,O2209,24.50657,-81.68639,2015,186
O2210,O2210,24.52983,-81.63037,2015,147
O2211,O2211,24.540789999999998,-81.61189,2015,157
O2212,O2212,24.55001,-81.52374,2015,248
O2218,O2218,24.490070000000003,-81.67777,2015,9
O2221,O2221,24.52426,-81.52235999999999,2015,52
O2222,O2222,24.52487,-81.5759,2015,37
O2224,O2224,24.48826,-81.67061,2015,70
O2225,O2225,24.52122,-81.51588000000001,2015,87
O2226,O2226,24.52619,-81.50423,2015,94
O2231,O2231,24.552310000000002,-81.44385,2015,68
O2232,O2232,24.56581,-81.33436999999999,2015,19
O2233,O2233,24.44896,-81.93091,2015,14
O2236,O2236,24.51398,-81.56316,2015,57
O2241,O2241,24.47082,-81.72973,2015,23
O2242,O2242,24.54514,-81.42704,2015,121
O2245,O2245,24.724420000000002,-82.81472,2015,110
O2247,O2247,24.63575,-82.90333000000001,2015,40
O2248,O2248,24.71978,-82.82454,2015,102
O2251,O2251,24.69764,-82.86375,2015,75
O2257,O2257,24.70934,-82.79177,2015,76
O2258,O2258,24.61693,-82.89218000000001,2015,70
O2260,O2260,24.70833,-82.79769,2015,61
O2263,O2263,24.70824,-82.80856,2015,32
O2266,O2266,24.70287,-82.81466,2015,56
O2267,O2267,24.64254,-82.93701999999999,2015,27
O2274,O2274,24.66916,-82.89355,2015,140
O3039,O3039,25.80935,-80.10991999999999,2015,45
O3040,O3040,25.803910000000002,-80.10495,2015,25
O3043,O3043,25.77775,-80.11163,2015,18
O3073,O3073,25.77086,-80.09684,2015,35
O3074,O3074,24.597279999999998,-81.26468,2015,84
O3075,O3075,24.44614,-81.96933,2015,45
O3076,O3076,24.56971,-81.33003000000001,2015,106
O3077,O3077,24.56869,-81.32655,2015,85
O3079,O3079,24.50906,-81.66554000000001,2015,228
O3080,O3080,24.515929999999997,-81.6748,2015,301
O3081,O3081,24.49306,-81.66008000000001,2015,107
O3082,O3082,24.5027,-81.73678000000001,2015,83
O3083,O3083,24.54526,-81.40793000000001,2015,156
O3084,O3084,24.54205,-81.4153,2015,170
O3085,O3085,24.5857,-81.58261999999999,2015,52
O3086,O3086,24.56028,-81.5021,2015,121
O3087,O3087,24.79717,-80.78375,2015,28
O3088,O3088,24.62227,-81.1118,2015,211
O3089,O3089,24.62552,-81.1104,2015,105
O3090,O3090,24.699279999999998,-80.96688,2015,340
O3091,O3091,24.68945,-81.03017,2015,186
O3092,O3092,25.14151,-80.31394,2015,52
O3093,O3093,25.14852,-80.36086,2015,18
O3094,O3094,25.30337,-80.21539,2015,125
O3095,O3095,25.21542,-80.27417,2015,141
O3096,O3096,25.89965,-80.10874,2015,18
O3097,O3097,25.85083,-80.10902,2015,35
O3099,O3099,24.69294,-81.02101,2015,94
O3100,O3100,24.69956,-80.96911999999999,2015,107
O3101,O3101,26.07137,-80.0961,2015,39
O3102,O3102,26.14826,-80.09595,2015,38
O3103,O3103,26.66752,-80.03155,2015,9
O3105,O3105,26.698620000000002,-80.03045,2015,12
O3106,O3106,26.15863,-80.07735,2015,18
O3107,O3107,26.15995,-80.0825,2015,26
O3108,O3108,25.951629999999998,-80.10908,2015,48
O3109,O3109,25.95851,-80.09378000000001,2015,26
O3110,O3110,25.84233,-80.10415,2015,51
O3114,O3114,26.14975,-80.09683000000001,2015,13
O3115,O3115,26.14786,-80.09595999999999,2015,46
O3116,O3116,26.149379999999997,-80.0894,2015,73
O3117,O3117,25.00902,-80.38911,2015,37
O3118,O3118,24.95176,-80.4514,2015,190
O3119,O3119,25.044629999999998,-80.46843,2015,9
O3120,O3120,24.999229999999997,-80.46695,2015,145
O3121,O3121,25.10313,-80.32445,2015,137
O3122,O3122,25.00858,-80.37603,2015,259
O3123,O3123,25.00705,-80.37581999999999,2015,424
O3124,O3124,24.451999999999998,-81.8775,2015,76
O3125,O3125,24.4517,-81.8798,2015,99
O3131,O3131,24.48645,-81.84855,2015,107
O3132,O3132,24.47899,-81.89381,2015,42
O3133,O3133,24.47308,-81.86958,2015,86
O3134,O3134,24.62689,-81.10750999999999,2015,56
O3136,O3136,24.60039,-81.20631,2015,99
O3137,O3137,25.418429999999997,-80.1553,2015,105
O3138,O3138,25.90867,-80.08633,2015,53
O3139,O3139,25.97317,-80.08969,2015,29
O3140,O3140,25.99834,-80.08941,2015,20
O3141,O3141,26.11524,-80.0804,2015,41
O3142,O3142,26.307920000000003,-80.06551,2015,33
O3143,O3143,26.35165,-80.05516999999999,2015,42
O3144,O3144,26.24148,-80.06638000000001,2015,38
P4001,P4001,24.5857,-81.5826,2016,34
P4002,P4002,24.5603,-81.5021,2016,102
P4003,P4003,24.5453,-81.4079,2016,138
P4004,P4004,24.5421,-81.4153,2016,173
P4005,P4005,24.45211,-81.87733,2016,76
P4006,P4006,24.4517,-81.8798,2016,64
P4007,P4007,24.7972,-80.78399999999999,2016,23
P4008,P4008,24.6895,-81.0302,2016,145
P4009,P4009,24.6993,-80.9669,2016,216
P4010,P4010,24.6253,-81.1116,2016,82
P4011,P4011,24.6223,-81.112,2016,204
P4012,P4012,25.0447,-80.4684,2016,5
P4013,P4013,24.9992,-80.4669,2016,143
P4014,P4014,25.10313,-80.32445,2016,110
P4015,P4015,25.00865,-80.37613,2016,270
P4016,P4016,25.0072,-80.3756,2016,394
P4017,P4017,24.9519,-80.4513,2016,264
P4018,P4018,25.8422,-80.104,2016,35
P4019,P4019,25.842,-80.0951,2016,29
P4020,P4020,25.8421,-80.0881,2016,22
P4021,P4021,25.6726,-80.0884,2016,49
P4022,P4022,25.6518,-80.0946,2016,44
P4023,P4023,25.9516,-80.1091,2016,18
P4024,P4024,25.9585,-80.0938,2016,15
P4025,P4025,25.6785,-80.1186,2016,26
P4027,P4027,26.1479,-80.0959,2016,51
P4028,P4028,26.1599,-80.0825,2016,9
P4029,P4029,26.1586,-80.0773,2016,13
P4030,P4030,26.1494,-80.0894,2016,48
P4031,P4031,26.3019,-80.0682,2016,12
P4032,P4032,26.3011,-80.0609,2016,13
Q1000,Q1000,27.15178,-80.14225,2016,8
Q1001,Q1001,27.115709999999996,-80.1288,2016,5
Q1002,Q1002,27.11485,-80.13586,2016,6
Q1006,Q1006,27.12388,-80.1368,2016,14
Q1012,Q1012,26.71032,-80.0299,2016,9
Q1015,Q1015,26.57065,-80.02702,2016,10
Q1016,Q1016,26.6988,-80.01763000000001,2016,36
Q1017,Q1017,26.523000000000003,-80.03413,2016,26
Q1018,Q1018,26.67463,-80.01863,2016,41
Q1019,Q1019,26.42275,-80.04975,2016,21
Q1031,Q1031,26.0773,-80.10763,2016,8
Q1032,Q1032,26.21169,-80.08559,2016,9
Q1034,Q1034,26.18913,-80.08676,2016,6
Q1037,Q1037,25.91565,-80.10287,2016,27
Q1038,Q1038,25.94633,-80.10263,2016,41
Q1040,Q1040,25.95177,-80.09963,2016,42
Q1041,Q1041,25.88042,-80.10113,2016,32
Q1042,Q1042,26.190920000000002,-80.08475,2016,34
Q1043,Q1043,26.081039999999998,-80.09555999999999,2016,25
Q1044,Q1044,26.223409999999998,-80.08149,2016,29
Q1045,Q1045,25.78172,-80.08771999999999,2016,6
Q1046,Q1046,25.77923,-80.08773000000001,2016,22
Q1047,Q1047,26.22233,-80.07713000000001,2016,38
Q1049,Q1049,25.98875,-80.09731,2016,14
Q1050,Q1050,26.2333,-80.07540999999999,2016,67
Q1051,Q1051,25.822570000000002,-80.0906,2016,28
Q1052,Q1052,26.0745,-80.09265,2016,34
Q1053,Q1053,25.8175,-80.09025,2016,27
Q1054,Q1054,25.99145,-80.09515,2016,22
Q1055,Q1055,25.97155,-80.09045,2016,12
Q1056,Q1056,26.11516,-80.09734,2016,9
Q1057,Q1057,26.10797,-80.1034,2016,11
Q1058,Q1058,26.061020000000003,-80.10276,2016,17
Q1059,Q1059,26.043860000000002,-80.10189,2016,31
Q1077,Q1077,25.63029,-80.09803000000001,2016,69
Q1115,Q1115,25.2157,-80.23281,2016,79
Q1160,Q1160,24.695629999999998,-81.05175,2016,36
Q1161,Q1161,24.66585,-81.07066999999999,2016,193
Q1163,Q1163,24.6531,-81.02195999999999,2016,60
Q1168,Q1168,24.685760000000002,-80.96589,2016,32
Q1170,Q1170,24.73526,-80.81071,2016,178
Q1174,Q1174,24.662,-81.01325,2016,72
Q1175,Q1175,24.72799,-80.82126,2016,35
Q1176,Q1176,24.763360000000002,-80.75519,2016,141
Q1179,Q1179,24.67687,-80.94334,2016,36
Q1180,Q1180,24.76332,-80.75924,2016,14
Q1183,Q1183,24.63787,-81.0674,2016,118
Q1184,Q1184,24.64851,-81.03276,2016,100
Q1187,Q1187,24.76495,-80.73532,2016,85
Q1191,Q1191,24.61842,-81.37888000000001,2016,4
Q1192,Q1192,24.61478,-81.39171,2016,14
Q1193,Q1193,24.61658,-81.39073,2016,24
Q1198,Q1198,24.49783,-81.73329,2016,204
Q1199,Q1199,24.52639,-81.62442,2016,221
Q1200,Q1200,24.54815,-81.57414,2016,151
Q1203,Q1203,24.50832,-81.70832,2016,226
Q1204,Q1204,24.456789999999998,-81.91675,2016,50
Q1205,Q1205,24.47021,-81.87292,2016,156
Q1207,Q1207,24.56692,-81.3886,2016,214
Q1208,Q1208,24.49079,-81.71122,2016,93
Q1209,Q1209,24.52477,-81.57604,2016,21
Q1210,Q1210,24.525879999999997,-81.51977,2016,4
Q1212,Q1212,24.52136,-81.52074,2016,67
Q1213,Q1213,24.522270000000002,-81.51975999999999,2016,74
Q1214,Q1214,24.5461,-81.4073,2016,105
Q1216,Q1216,24.454639999999998,-81.85929,2016,52
Q1217,Q1217,24.4559,-81.92135999999999,2016,46
Q1218,Q1218,24.4728,-81.82391,2016,64
Q1224,Q1224,24.48572,-81.69819,2016,43
Q1226,Q1226,24.51914,-81.53154,2016,95
Q1227,Q1227,24.54792,-81.40236,2016,12
Q1229,Q1229,24.47972,-81.71696,2016,92
Q1230,Q1230,24.569570000000002,-82.92503,2016,108
Q1232,Q1232,24.702360000000002,-82.84702,2016,51
Q1235,Q1235,24.618779999999997,-82.95936,2016,69
Q1237,Q1237,24.60452,-82.94986999999999,2016,207
Q1238,Q1238,24.60621,-82.95423000000001,2016,115
Q1239,Q1239,24.593339999999998,-82.9017,2016,58
Q1240,Q1240,24.57701,-82.97485999999999,2016,164
Q1241,Q1241,24.6059,-82.93432,2016,86
Q1243,Q1243,24.62487,-82.83403,2016,130
Q1247,Q1247,24.69599,-82.77676,2016,19
Q1250,Q1250,24.63247,-82.87661,2016,70
Q1251,Q1251,24.61138,-82.90296,2016,112
Q1252,Q1252,24.57605,-82.9123,2016,75
Q1253,Q1253,24.66701,-82.85906999999999,2016,135
Q1254,Q1254,24.582179999999997,-82.9272,2016,143
Q1257,Q1257,24.611720000000002,-82.89778000000001,2016,44
Q1258,Q1258,24.62143,-82.89324,2016,106
Q1259,Q1259,24.64356,-82.85603,2016,232
Q2001,Q2001,27.105759999999997,-80.12815,2016,12
Q2004,Q2004,27.14193,-80.13566,2016,16
Q2014,Q2014,26.559420000000003,-80.0283,2016,6
Q2049,Q2049,25.7801,-80.08892,2016,21
Q2063,Q2063,25.66822,-80.09874,2016,57
Q2071,Q2071,25.597820000000002,-80.10425,2016,67
Q2084,Q2084,25.72607,-80.0986,2016,46
Q2114,Q2114,24.9917,-80.41526999999999,2016,18
Q2131,Q2131,24.95208,-80.45963,2016,33
Q2152,Q2152,24.72575,-80.93154,2016,99
Q2156,Q2156,24.695339999999998,-80.93748000000001,2016,88
Q2157,Q2157,24.62604,-81.10818,2016,118
Q2158,Q2158,24.734460000000002,-80.80965,2016,157
Q2159,Q2159,24.63242,-81.09040999999999,2016,27
Q2171,Q2171,24.594920000000002,-81.22578,2016,71
Q2179,Q2179,24.76785,-80.7504,2016,86
Q2180,Q2180,24.66995,-80.97408,2016,98
Q2181,Q2181,24.644170000000003,-81.04751,2016,145
Q2190,Q2190,24.559179999999998,-81.50898000000001,2016,121
Q2196,Q2196,24.5013,-81.69431999999999,2016,30
Q2207,Q2207,24.52296,-81.51902,2016,88
Q2211,Q2211,24.444979999999997,-81.92841,2016,69
Q2213,Q2213,24.54961,-81.44187,2016,86
Q2215,Q2215,24.45625,-81.91809,2016,42
Q2218,Q2218,24.52157,-81.54144000000001,2016,23
Q2220,Q2220,24.5469,-81.42886,2016,46
Q2221,Q2221,24.51838,-81.53454,2016,97
Q2222,Q2222,24.44614,-81.91779,2016,79
Q2224,Q2224,24.72275,-82.80383,2016,154
Q2228,Q2228,24.702289999999998,-82.85295,2016,55
Q2229,Q2229,24.66799,-82.77735,2016,51
Q2232,Q2232,24.72439,-82.81769,2016,119
Q2233,Q2233,24.69161,-82.91208,2016,90
Q2236,Q2236,24.6145,-82.87042,2016,255
Q2241,Q2241,24.65253,-82.78701,2016,62
Q2244,Q2244,24.70854,-82.78386,2016,89
Q2248,Q2248,24.58248,-82.9266,2016,142
Q2252,Q2252,24.66349,-82.87561,2016,239
Q2253,Q2253,24.62734,-82.85382,2016,106
Q3001,Q3001,24.59711,-81.26461,2016,87
Q3002,Q3002,24.6217,-81.15642,2016,71
Q3003,Q3003,24.60961,-81.17877,2016,34
Q3004,Q3004,24.60183,-81.20769,2016,66
Q3005,Q3005,25.03772,-80.41525,2016,84
Q3006,Q3006,25.06685,-80.37248000000001,2016,42
Q3007,Q3007,25.10258,-80.34361,2016,58
Q3008,Q3008,25.11809,-80.37548000000001,2016,34
Q3009,Q3009,25.150470000000002,-80.35633,2016,28
Q3010,Q3010,24.62685,-81.10835,2016,50
Q3011,Q3011,24.62619,-81.1093,2016,60
Q3012,Q3012,24.51388,-81.56329000000001,2016,42
Q3013,Q3013,24.5384,-81.45338000000001,2016,79
Q3014,Q3014,24.55319,-81.3794,2016,36
Q3015,Q3015,24.95505,-80.45795,2016,58
Q3016,Q3016,24.99922,-80.42314,2016,41
Q3017,Q3017,24.656979999999997,-81.00805,2016,53
Q3018,Q3018,24.68623,-80.96189,2016,82
Q3019,Q3019,24.69775,-80.96985,2016,152
Q3020,Q3020,24.701320000000003,-80.96526,2016,187
Q3021,Q3021,25.13826,-80.31498,2016,90
Q3022,Q3022,25.23199,-80.26032,2016,113
Q3023,Q3023,25.183020000000003,-80.29517,2016,114
Q3024,Q3024,25.36315,-80.1658,2016,113
Q3025,Q3025,25.332810000000002,-80.16505,2016,56
Q3026,Q3026,24.46636,-82.00192,2016,142
Q3027,Q3027,24.47083,-81.97149,2016,94
Q3028,Q3028,24.51385,-81.92246999999999,2016,89
Q3029,Q3029,24.483610000000002,-81.70385999999999,2016,20
Q4021,Q4021,25.6726,-80.0884,2016,19
Q4022,Q4022,25.6518,-80.0946,2016,24
Q4025,Q4025,25.6785,-80.1186,2016,7
Q4032,Q4032,26.3011,-80.0609,2016,6
R1002,R1002,25.826220000000003,-80.09748,2017,25
R1007,R1007,25.9698,-80.09945,2017,16
R1010,R1010,25.97073,-80.10244,2017,12
R1011,R1011,25.8299,-80.09898000000001,2017,25
R1013,R1013,25.77205,-80.09898000000001,2017,8
R1027,R1027,25.970679999999998,-80.09545,2017,9
R1031,R1031,25.92375,-80.0988,2017,23
R1033,R1033,25.82672,-80.0922,2017,3
R1034,R1034,26.13225,-80.08721,2017,10
R1048,R1048,25.813579999999998,-80.10271999999999,2017,11
R1049,R1049,25.9401,-80.11466,2017,1
R1052,R1052,25.77383,-80.10198000000001,2017,15
R1057,R1057,25.8118,-80.1006,2017,16
R1059,R1059,25.80998,-80.10575,2017,9
R1063,R1063,25.7784,-80.09992,2017,31
R1064,R1064,25.786620000000003,-80.10486999999999,2017,37
R1065,R1065,25.811870000000003,-80.1095,2017,11
R1077,R1077,25.93001,-80.08877,2017,17
R1078,R1078,25.76298,-80.08892,2017,4
R1079,R1079,25.96433,-80.0905,2017,25
R1088,R1088,25.78258,-80.09173,2017,4
R1090,R1090,25.789179999999998,-80.08887,2017,34
R1105,R1105,24.540429999999997,-81.48923,2017,155
R1107,R1107,24.55505,-81.43399000000001,2017,99
R1108,R1108,24.51771,-81.53256999999999,2017,83
R1114,R1114,24.6232,-81.1074,2017,172
R1126,R1126,24.635579999999997,-81.07874,2017,97
R1134,R1134,24.63242,-81.08843,2017,170
R1169,R1169,24.46977,-81.98033000000001,2017,42
R1173,R1173,24.55925,-81.50665,2017,170
R1174,R1174,24.64953,-81.1507,2017,100
R1175,R1175,24.66222,-81.09931999999999,2017,189
R1190,R1190,24.47044,-81.8873,2017,156
R1205,R1205,24.57754,-82.93700000000001,2017,140
R1206,R1206,24.581329999999998,-82.92324,2017,63
R1207,R1207,24.680039999999998,-82.89905999999999,2017,58
R1209,R1209,24.71102,-82.80266999999999,2017,32
R1210,R1210,24.650570000000002,-82.79983,2017,39
R1211,R1211,24.70168,-82.90136,2017,91
R1212,R1212,24.70296,-82.87174,2017,46
R1215,R1215,24.63249,-82.87562,2017,52
R1217,R1217,24.72813,-82.80686999999999,2017,171
R1218,R1218,24.6926,-82.90518,2017,40
R1219,R1219,24.60454,-82.94334,2017,195
R1221,R1221,24.64264,-82.92912,2017,31
R1224,R1224,24.59415,-82.90862,2017,83
R1228,R1228,24.70466,-82.80653000000001,2017,23
R1230,R1230,24.62486,-82.83501,2017,184
R1231,R1231,24.63094,-82.85486,2017,79
R1233,R1233,24.63259,-82.93884,2017,36
R1234,R1234,24.72121,-82.78107,2017,78
R2030,R2030,25.97249,-80.09643,2017,10
R2033,R2033,25.9129,-80.09589,2017,7
R2133,R2133,24.546110000000002,-81.40038,2017,46
R2166,R2166,24.56394,-81.48142,2017,113
R2189,R2189,24.55903,-81.4125,2017,83
R2208,R2208,24.70036,-82.8628,2017,77
R2210,R2210,24.666420000000002,-82.90576999999999,2017,41
R2213,R2213,24.658920000000002,-82.78118,2017,120
R2216,R2216,24.66173,-82.84741,2017,53
R2220,R2220,24.609070000000003,-82.94243,2017,118
R2222,R2222,24.67292,-82.81793,2017,218
R2223,R2223,24.62979,-82.94570999999999,2017,53
R2224,R2224,24.62874,-82.88643,2017,56
R2227,R2227,24.59323,-82.91058000000001,2017,91
R2228,R2228,24.688000000000002,-82.91203,2017,53
R2230,R2230,24.64172,-82.93108000000001,2017,109
R2233,R2233,24.63719,-82.932,2017,40
R3001,R3001,24.62153,-81.36273,2017,92
R3002,R3002,24.5926,-81.39811999999999,2017,185
R3003,R3003,24.61362,-82.8706,2017,75
R3004,R3004,24.51651,-81.92514,2017,64
R3005,R3005,24.47774,-81.95622,2017,125
R3006,R3006,24.5195,-82.00491,2017,39
R3007,R3007,24.46363,-81.98631,2017,134
S1020,S1020,26.569063,-80.026292,2018,4
S1021,S1021,26.564559000000003,-80.027836,2018,4
S1022,S1022,26.561846999999997,-80.027357,2018,4
S1029,S1029,26.257082,-80.07068100000001,2018,11
S1033,S1033,26.230811,-80.074676,2018,11
S1039,S1039,26.197428,-80.07844300000001,2018,17
S1041,S1041,26.19342,-80.08698100000001,2018,5
S1046,S1046,26.174053,-80.094137,2018,17
S1047,S1047,26.173077,-80.082637,2018,7
S1048,S1048,26.168178,-80.093182,2018,21
S1050,S1050,26.14698,-80.096347,2018,25
S1052,S1052,26.135261,-80.099438,2018,2
S1053,S1053,26.129841,-80.098979,2018,12
S1054,S1054,26.129747000000002,-80.083976,2018,23
S1057,S1057,26.109063,-80.097138,2018,23
S1058,S1058,26.088359,-80.10729599999999,2018,6
S1066,S1066,26.037758,-80.10118299999999,2018,13
S1067,S1067,26.02814,-80.09624000000001,2018,9
S1068,S1068,26.022849,-80.099298,2018,32
S1069,S1069,26.020629,-80.105311,2018,9
S1070,S1070,26.014089000000002,-80.102199,2018,30
S1071,S1071,26.012936,-80.102372,2018,31
S1072,S1072,26.012441,-80.095381,2018,23
S1073,S1073,26.008001,-80.107405,2018,42
S1074,S1074,26.006616,-80.10242,2018,30
S1075,S1075,25.994467,-80.10900600000001,2018,13
S1076,S1076,25.991551,-80.093127,2018,15
S1077,S1077,25.977689,-80.090877,2018,15
S1078,S1078,25.976895000000003,-80.09101700000001,2018,13
S1080,S1080,25.947497,-80.105191,2018,13
S1081,S1081,25.947093,-80.113857,2018,4
S1082,S1082,25.942004999999998,-80.094217,2018,11
S1083,S1083,25.93862,-80.09419799999999,2018,10
S1084,S1084,25.911379999999998,-80.106137,2018,8
S1085,S1085,25.90275,-80.09798,2018,8
S1086,S1086,25.89593,-80.09132,2018,21
S1087,S1087,25.887905,-80.106314,2018,18
S1088,S1088,25.877933,-80.099901,2018,52
S1089,S1089,25.864869,-80.10449100000001,2018,17
S1090,S1090,25.85717,-80.10417,2018,11
S1091,S1091,25.82917,-80.1018,2018,9
S1092,S1092,25.826926999999998,-80.089821,2018,16
S1093,S1093,25.8121,-80.09938000000001,2018,9
S1094,S1094,25.789403,-80.09309,2018,20
S1095,S1095,25.786835999999997,-80.116049,2018,6
S1096,S1096,25.77913,-80.09623,2018,22
S1097,S1097,25.77678,-80.11065,2018,3
S1101,S1101,25.658352,-80.10045500000001,2018,22
S1102,S1102,25.59062,-80.105374,2018,23
S1103,S1103,25.572508,-80.09946,2018,45
S1104,S1104,25.523785999999998,-80.105419,2018,15
S1105,S1105,25.518268,-80.138274,2018,77
S1108,S1108,25.423999,-80.15456,2018,70
S1109,S1109,25.417335,-80.12249,2018,40
S1110,S1110,25.416847,-80.19507800000001,2018,28
S1111,S1111,25.411108,-80.15769300000001,2018,138
S1112,S1112,25.368788000000002,-80.18118199999999,2018,77
S1113,S1113,25.36308,-80.13837,2018,40
S1114,S1114,25.358863,-80.160678,2018,41
S1115,S1115,25.347251,-80.18113000000001,2018,96
S1116,S1116,25.343438,-80.147867,2018,36
S1117,S1117,25.340723999999998,-80.191343,2018,129
S1118,S1118,25.332394,-80.191035,2018,64
S1119,S1119,25.331908,-80.184711,2018,30
S1120,S1120,25.313923000000003,-80.194553,2018,153
S1122,S1122,25.296822,-80.217228,2018,53
S1124,S1124,25.277244,-80.224086,2018,60
S1125,S1125,25.25075,-80.19165,2018,49
S1126,S1126,25.242172,-80.261566,2018,82
S1129,S1129,25.231178,-80.251894,2018,35
S1133,S1133,25.20755,-80.277621,2018,97
S1134,S1134,25.201837,-80.22202800000001,2018,166
S1136,S1136,25.16995,-80.255033,2018,123
S1137,S1137,25.168167,-80.2584,2018,45
S1141,S1141,25.138067000000003,-80.29553299999999,2018,77
S1145,S1145,25.083136,-80.372989,2018,39
S1146,S1146,25.063336,-80.389139,2018,41
S1147,S1147,25.062341,-80.38810600000001,2018,39
S1148,S1148,25.0404,-80.37405,2018,9
S1153,S1153,24.956583,-80.456641,2018,23
S1154,S1154,24.954943,-80.50419699999999,2018,36
S1156,S1156,24.922438,-80.50630799999999,2018,38
S1157,S1157,24.920941,-80.50754,2018,14
S1158,S1158,24.903655999999998,-80.616651,2018,83
S1159,S1159,24.884664,-80.55596,2018,25
S1160,S1160,24.868853,-80.608308,2018,2
S1161,S1161,24.850773,-80.615835,2018,15
S1163,S1163,24.815188,-80.68719300000001,2018,11
S1164,S1164,24.778527,-80.738352,2018,16
S1165,S1165,24.768611,-80.749253,2018,10
S1166,S1166,24.766807999999997,-80.751235,2018,26
S1167,S1167,24.728039000000003,-80.925354,2018,62
S1168,S1168,24.71102,-80.925517,2018,51
S1169,S1169,24.695657,-81.0519,2018,27
S1171,S1171,24.685712,-80.922404,2018,54
S1172,S1172,24.682117,-80.972817,2018,45
S1173,S1173,24.66751,-81.070172,2018,123
S1174,S1174,24.62416,-81.11525999999999,2018,62
S1175,S1175,24.61572,-81.375907,2018,12
S1177,S1177,24.589277,-81.395239,2018,204
S1179,S1179,24.566620999999998,-81.392657,2018,144
S1180,S1180,24.567085000000002,-81.388739,2018,174
S1181,S1181,24.559632,-81.411289,2018,57
S1182,S1182,24.554807,-81.582146,2018,169
S1183,S1183,24.551448999999998,-81.431011,2018,17
S1184,S1184,24.549954999999997,-81.523548,2018,139
S1185,S1185,24.544262,-81.44845500000001,2018,29
S1186,S1186,24.523135,-81.646116,2018,140
S1187,S1187,24.520421,-81.531595,2018,50
S1190,S1190,24.505766,-81.58680799999999,2018,78
S1191,S1191,24.504876,-81.72764000000001,2018,84
S1193,S1193,24.496477,-81.732975,2018,142
S1196,S1196,24.489121,-81.6795,2018,25
S1197,S1197,24.485229,-81.858958,2018,124
S1198,S1198,24.48291,-81.95808000000001,2018,49
S1200,S1200,24.480875,-81.705113,2018,63
S1202,S1202,24.480487,-81.94194499999999,2018,197
S1203,S1203,24.473770000000002,-81.95316,2018,280
S1205,S1205,24.467111,-81.95594100000001,2018,82
S1207,S1207,24.721905,-82.8259,2018,89
S1208,S1208,24.624914999999998,-82.82809499999999,2018,37
S1209,S1209,24.710745000000003,-82.840835,2018,16
S1210,S1210,24.575905,-82.9026,2018,55
S1211,S1211,24.575860000000002,-82.923415,2018,49
S1212,S1212,24.5671,-82.92721,2018,36
S1213,S1213,24.582615,-82.89143,2018,34
S1214,S1214,24.72237,-82.78928499999999,2018,61
S1215,S1215,24.720765,-82.819645,2018,75
S1216,S1216,24.719225,-82.83208499999999,2018,37
S1217,S1217,24.72535,-82.80064499999999,2018,62
S1218,S1218,24.709725,-82.77849499999999,2018,58
S1219,S1219,24.637575,-82.806665,2018,49
S1220,S1220,24.630665,-82.81323499999999,2018,54
S1221,S1221,24.582665,-82.931875,2018,134
S1222,S1222,24.627475,-82.83511999999999,2018,64
S1223,S1223,24.704035,-82.861025,2018,54
S1224,S1224,24.648065,-82.85708699999999,2018,49
S1225,S1225,24.701565,-82.90375,2018,30
S1226,S1226,24.711745,-82.857625,2018,46
S1227,S1227,24.71605,-82.88153,2018,58
S1228,S1228,24.606175,-82.96391,2018,83
S1229,S1229,24.607335,-82.954815,2018,36
S1230,S1230,24.696748,-82.86275,2018,75
S1231,S1231,24.668606,-82.875175,2018,67
S1232,S1232,24.60774,-82.935715,2018,141
S1233,S1233,24.59532,-82.885995,2018,56
S1234,S1234,24.59544,-82.883945,2018,50
S1235,S1235,24.64864,-82.92404,2018,51
S1237,S1237,24.607029999999998,-82.93244,2018,80
S1238,S1238,24.657785,-82.921785,2018,54
S1239,S1239,24.705945,-82.774035,2018,94
S1240,S1240,24.647325,-82.79259499999999,2018,30
S1241,S1241,24.733025,-82.789015,2018,89
S1242,S1242,24.69886,-82.90942,2018,47
S1243,S1243,24.573525,-82.926075,2018,151
S1244,S1244,24.57985,-82.90809,2018,40
S1251,S1251,24.675,-82.80116,2018,67
S1253,S1253,24.6201,-82.86237,2018,122
S1254,S1254,24.67393,-82.88635,2018,48
S1256,S1256,24.648629999999997,-82.92296999999999,2018,61
S1258,S1258,24.6802,-82.8858,2018,97
S2086,S2086,25.778685,-80.11211999999999,2018,7
S2092,S2092,25.628464,-80.095056,2018,19
S2096,S2096,25.454467,-80.14111899999999,2018,39
S2111,S2111,25.306231,-80.20185699999999,2018,70
S2139,S2139,25.036483,-80.3482,2018,42
S2140,S2140,24.982842,-80.440735,2018,70
S2179,S2179,24.50906,-81.66554000000001,2018,187
S2184,S2184,24.493737,-81.656825,2018,17
S3000,S3000,24.70755,-82.79465,2018,26
S3001,S3001,24.68704,-82.77881,2018,18
S3002,S3002,24.66266,-82.81282,2018,109
S3003,S3003,24.68874,-82.80864,2018,20
S3004,S3004,24.69129,-82.84037,2018,115
S3005,S3005,24.70942,-82.87023,2018,118
S3006,S3006,24.60616,-82.94870999999999,2018,172
S3007,S3007,24.51302,-81.95369000000001,2018,12
S3008,S3008,24.51418,-81.92316,2018,52
